customer_id,age,income,credit_score,loan_amount,interest_rate,loan_term,employment_years,num_existing_loans,savings_balance,debt_to_income_ratio,monthly_payment,payment_to_income_ratio,credit_utilization,loan_to_income_ratio,credit_risk_band,repayment_status
CUST002649,47,58994.8,604,52711.04,11.59,48,22,3,33543.31,0.8935,1377.5,0.2802,0.259,0.8935,medium,0
CUST002650,41,70439.44,758,27046.55,7.2,36,16,1,7479.55,0.384,837.59,0.1427,0.905,0.384,low,0
CUST002651,37,25926.33,758,22874.48,7.13,24,6,4,3819.82,0.8823,1025.5,0.4747,0.942,0.8823,low,1
CUST002652,26,26228.42,788,94811.36,7.11,12,3,3,5739.12,3.6148,8208.53,3.7556,0.624,3.6148,low,1
CUST002653,41,48119.29,850,28418.31,7.22,72,7,0,50588.89,0.5906,487.51,0.1216,0.721,0.5906,low,0
CUST002654,29,41307.31,629,71843.79,9.47,60,7,2,9300.41,1.7393,1507.8,0.438,0.64,1.7393,medium,0
CUST002655,59,34507.61,738,19235.29,9.08,48,20,3,13516.32,0.5574,479.4,0.1667,0.731,0.5574,low,0
CUST002656,40,39849.37,762,21417.81,9.49,36,4,0,25757.79,0.5375,685.98,0.2066,0.299,0.5375,low,0
CUST002657,53,40857.35,770,70153.32,9.58,48,6,4,46363.65,1.717,1765.15,0.5184,0.575,1.717,low,0
CUST002658,58,65519.98,627,19803.91,12.28,84,34,0,52179.47,0.3023,352.57,0.0646,0.829,0.3023,medium,0
CUST002659,22,50815.76,705,14872.67,8.16,72,1,1,39236.86,0.2927,261.93,0.0619,0.102,0.2927,low,0
CUST002660,55,67871.2,686,9610.15,9.57,36,30,1,62533.13,0.1416,308.16,0.0545,0.654,0.1416,medium,0
CUST002661,40,32272.9,639,25752.46,11.77,12,9,1,31134.09,0.798,2285.3,0.8497,0.361,0.798,medium,0
CUST002662,42,114711.49,699,16244.94,8.7,12,6,3,92864.41,0.1416,1418.39,0.1484,0.368,0.1416,medium,0
CUST002663,53,54137.58,651,32691.0,10.45,24,10,0,33607.44,0.6039,1515.32,0.3359,0.925,0.6039,medium,0
CUST002664,58,63656.42,776,26514.0,8.77,24,2,1,54060.93,0.4165,1208.49,0.2278,0.808,0.4165,low,0
CUST002665,26,102491.2,752,17597.92,8.73,60,3,1,29872.32,0.1717,363.0,0.0425,0.134,0.1717,low,0
CUST002666,40,132512.87,706,16300.08,10.44,36,8,3,50302.26,0.123,529.33,0.0479,0.618,0.123,low,0
CUST002667,23,103136.73,846,26375.34,6.41,60,1,1,97014.21,0.2557,514.95,0.0599,0.368,0.2557,low,0
CUST002668,22,39079.66,666,41309.14,10.76,48,1,2,5379.27,1.057,1062.85,0.3264,0.743,1.057,medium,0
CUST002669,24,87119.45,725,28596.34,10.43,72,2,2,13355.65,0.3282,535.99,0.0738,0.691,0.3282,low,0
CUST002670,56,96192.37,654,49938.7,10.7,12,17,2,47235.81,0.5192,4406.68,0.5497,0.926,0.5192,medium,0
CUST002671,57,43060.95,714,25131.13,10.1,60,0,2,19302.68,0.5836,535.2,0.1491,0.731,0.5836,low,0
CUST002672,42,47804.09,649,60289.45,11.71,48,8,2,41879.26,1.2612,1579.08,0.3964,0.626,1.2612,medium,0
CUST002673,64,35248.68,620,96047.31,9.95,48,3,3,35052.94,2.7248,2433.7,0.8285,0.102,2.7248,medium,0
CUST002674,22,76117.34,489,19165.07,14.37,36,1,0,51037.64,0.2518,658.47,0.1038,0.937,0.2518,high,0
CUST002675,56,21689.96,603,4092.42,10.39,12,34,0,18070.31,0.1887,360.53,0.1995,0.6,0.1887,medium,0
CUST002676,24,46090.16,588,27887.76,10.96,36,2,4,23471.01,0.6051,912.48,0.2376,0.906,0.6051,medium,0
CUST002677,23,23592.77,686,20974.24,10.26,60,0,1,11808.26,0.889,448.33,0.228,0.234,0.889,medium,0
CUST002678,46,96363.12,792,43096.94,7.01,48,22,4,27718.23,0.4472,1032.21,0.1285,0.273,0.4472,low,0
CUST002679,30,42320.37,838,10595.44,5.84,24,7,2,14947.31,0.2504,468.83,0.1329,0.118,0.2504,low,0
CUST002680,49,26066.3,673,104028.78,10.0,60,23,4,18041.73,3.9909,2210.3,1.0175,0.944,3.9909,medium,0
CUST002681,65,44754.51,665,11325.97,10.85,60,39,0,30074.1,0.2531,245.41,0.0658,0.714,0.2531,medium,0
CUST002682,40,75031.88,756,43193.49,9.48,12,2,1,62491.19,0.5757,3786.96,0.6057,0.874,0.5757,low,0
CUST002683,28,36932.63,623,12383.58,10.55,36,4,2,25668.5,0.3353,402.79,0.1309,0.391,0.3353,medium,0
CUST002684,64,50906.33,593,13273.84,10.5,60,41,3,4439.07,0.2608,285.31,0.0673,0.945,0.2608,medium,0
CUST002685,32,40511.42,640,19481.35,9.64,36,3,4,44187.08,0.4809,625.32,0.1852,0.676,0.4809,medium,0
CUST002686,45,60469.84,686,22631.69,10.41,36,15,0,63074.56,0.3743,734.63,0.1458,0.677,0.3743,medium,0
CUST002687,62,53228.85,600,28657.41,12.69,12,28,0,20368.91,0.5384,2555.44,0.5761,0.734,0.5384,medium,0
CUST002688,37,52458.16,559,48894.31,12.55,48,15,3,62817.2,0.9321,1300.82,0.2976,0.212,0.9321,high,0
CUST002689,58,32970.05,687,54103.12,9.39,12,23,1,38662.54,1.641,4741.19,1.7256,0.217,1.641,medium,0
CUST002690,41,74351.16,682,21644.37,8.41,36,15,4,81288.0,0.2911,682.36,0.1101,0.105,0.2911,medium,0
CUST002691,25,75085.32,733,18564.03,8.33,84,0,3,24175.94,0.2472,292.4,0.0467,0.437,0.2472,low,0
CUST002692,45,34279.33,514,29508.07,11.85,72,16,0,27218.69,0.8608,574.59,0.2011,0.465,0.8608,high,0
CUST002693,59,47230.07,770,33370.68,6.96,84,13,4,4740.58,0.7066,503.0,0.1278,0.201,0.7066,low,0
CUST002694,37,89357.74,624,53257.3,11.44,24,11,1,6862.79,0.596,2493.1,0.3348,0.323,0.596,medium,0
CUST002695,51,38637.85,742,11212.06,9.43,60,14,4,18224.25,0.2902,235.09,0.073,0.829,0.2902,low,0
CUST002696,47,54492.09,521,22918.91,11.7,60,22,4,29694.94,0.4206,506.35,0.1115,0.213,0.4206,high,0
CUST002697,53,59764.03,638,14324.65,12.04,72,20,2,58749.13,0.2397,280.35,0.0563,0.934,0.2397,medium,0
CUST002698,42,71736.38,671,20055.48,9.44,60,19,2,60797.2,0.2796,420.61,0.0704,0.887,0.2796,medium,0
CUST002699,57,49953.77,850,53750.15,5.05,60,7,4,36692.51,1.076,1015.56,0.244,0.396,1.076,low,0
CUST002700,40,82715.16,714,29729.38,10.01,48,12,1,86602.71,0.3594,754.16,0.1094,0.608,0.3594,low,0
CUST002701,53,16676.62,625,20164.02,11.35,12,20,3,8119.33,1.2091,1785.42,1.2847,0.3,1.2091,medium,1
CUST002702,48,21084.61,587,8196.79,12.78,36,17,3,1793.37,0.3888,275.31,0.1567,0.109,0.3888,medium,0
CUST002703,48,48182.65,745,52264.09,9.81,48,0,1,13310.52,1.0847,1320.79,0.3289,0.78,1.0847,low,0
CUST002704,23,59080.31,602,8440.2,10.17,24,0,0,32931.48,0.1429,390.13,0.0792,0.677,0.1429,medium,0
CUST002705,53,22234.69,578,15782.93,12.87,36,27,0,9980.93,0.7098,530.8,0.2865,0.474,0.7098,high,0
CUST002706,38,45620.53,598,32971.06,10.95,24,7,4,19405.0,0.7227,1535.94,0.404,0.476,0.7227,medium,0
CUST002707,38,44155.68,680,53324.46,10.6,36,6,0,36738.0,1.2076,1735.69,0.4717,0.372,1.2076,medium,0
CUST002708,59,28822.04,713,26678.57,7.9,72,29,0,20422.43,0.9256,466.46,0.1942,0.725,0.9256,low,0
CUST002709,62,42189.69,750,45588.4,8.73,48,27,2,43234.06,1.0806,1128.63,0.321,0.444,1.0806,low,0
CUST002710,29,32018.82,665,31847.91,10.36,24,5,4,19823.83,0.9947,1474.92,0.5528,0.633,0.9947,medium,0
CUST002711,22,43353.68,726,31847.53,8.6,48,0,1,50557.09,0.7346,786.49,0.2177,0.945,0.7346,low,0
CUST002712,27,111820.77,557,24997.68,12.49,24,0,0,78074.52,0.2236,1182.46,0.1269,0.239,0.2236,high,0
CUST002713,37,32570.88,728,10195.45,8.09,84,4,4,27795.77,0.313,159.37,0.0587,0.281,0.313,low,0
CUST002714,47,57287.67,629,17318.02,10.29,12,5,4,63577.47,0.3023,1524.87,0.3194,0.374,0.3023,medium,0
CUST002715,51,25567.46,642,51570.25,10.29,84,18,1,8872.69,2.017,863.87,0.4055,0.473,2.017,medium,0
CUST002716,32,48468.29,730,73041.65,8.07,60,5,1,5028.3,1.507,1483.47,0.3673,0.303,1.507,low,0
CUST002717,38,55198.44,635,35608.92,11.37,12,2,3,41916.28,0.6451,3153.32,0.6855,0.294,0.6451,medium,0
CUST002718,40,38371.36,639,10808.24,9.63,36,15,0,28600.0,0.2817,346.88,0.1085,0.546,0.2817,medium,0
CUST002719,65,74370.59,649,30009.19,10.47,84,20,0,31792.98,0.4035,505.51,0.0816,0.328,0.4035,medium,0
CUST002720,25,30755.29,714,17031.76,10.46,48,2,3,21641.06,0.5538,435.74,0.17,0.618,0.5538,low,0
CUST002721,36,45992.38,750,43237.16,7.37,12,11,3,44009.78,0.9401,3748.55,0.978,0.937,0.9401,low,0
CUST002722,49,48537.23,538,162054.23,14.22,72,24,1,53422.63,3.3388,3358.37,0.8303,0.519,3.3388,high,0
CUST002723,26,107541.98,737,17121.29,8.5,72,4,0,123477.86,0.1592,304.39,0.034,0.442,0.1592,low,0
CUST002724,50,46578.0,636,57429.51,9.29,60,11,0,15079.45,1.233,1200.24,0.3092,0.778,1.233,medium,0
CUST002725,61,55167.34,617,20283.17,11.17,36,8,2,8139.2,0.3677,665.68,0.1448,0.8,0.3677,medium,0
CUST002726,41,81188.97,808,67305.61,8.02,24,15,2,5786.99,0.829,3044.66,0.45,0.651,0.829,low,0
CUST002727,45,68917.43,659,3847.16,10.34,48,14,3,14360.88,0.0558,98.2,0.0171,0.584,0.0558,medium,0
CUST002728,32,56034.45,679,29260.37,8.46,12,3,3,15103.91,0.5222,2551.54,0.5464,0.532,0.5222,medium,0
CUST002729,47,50224.28,573,37588.19,13.19,84,8,3,44612.61,0.7484,687.69,0.1643,0.34,0.7484,high,0
CUST002730,53,65153.24,734,47474.41,9.26,24,6,4,72587.76,0.7287,2174.52,0.4005,0.934,0.7287,low,0
CUST002731,53,64332.69,647,25783.7,11.31,84,17,4,61632.81,0.4008,445.69,0.0831,0.319,0.4008,medium,0
CUST002732,24,51072.74,688,48968.41,10.01,60,1,2,3388.01,0.9588,1040.67,0.2445,0.34,0.9588,medium,0
CUST002733,31,65489.88,846,101101.62,7.55,84,6,2,19578.2,1.5438,1553.22,0.2846,0.212,1.5438,low,0
CUST002734,46,50809.69,373,56505.85,14.84,12,5,4,36765.0,1.1121,5095.86,1.2035,0.894,1.1121,high,0
CUST002735,64,38439.11,615,21182.55,12.3,12,21,4,14666.99,0.5511,1885.02,0.5885,0.893,0.5511,medium,1
CUST002736,26,40095.15,728,10554.83,7.99,48,3,1,8343.45,0.2632,257.62,0.0771,0.264,0.2632,low,0
CUST002737,41,30182.74,707,39095.65,10.68,36,5,1,13345.57,1.2953,1274.02,0.5065,0.708,1.2953,low,0
CUST002738,26,65427.23,617,14958.58,12.2,84,4,4,13906.26,0.2286,265.66,0.0487,0.92,0.2286,medium,0
CUST002739,56,39027.21,699,65597.08,9.97,12,21,4,45599.81,1.6808,5766.11,1.7729,0.347,1.6808,medium,0
CUST002740,26,19509.43,662,12093.13,11.72,24,2,4,15389.02,0.6199,567.69,0.3492,0.441,0.6199,medium,0
CUST002741,60,23306.58,757,37300.97,8.47,84,17,3,1822.03,1.6004,590.15,0.3039,0.678,1.6004,low,0
CUST002742,61,60008.72,753,20174.38,7.75,84,24,1,63977.29,0.3362,311.94,0.0624,0.56,0.3362,low,0
CUST002743,50,40348.65,850,23203.48,5.46,48,25,0,4369.74,0.5751,539.21,0.1604,0.562,0.5751,low,0
CUST002744,27,68241.59,680,8875.46,9.55,24,0,0,36270.33,0.1301,407.72,0.0717,0.403,0.1301,medium,0
CUST002745,54,19534.1,633,50698.96,10.56,36,21,3,15926.86,2.5954,1649.27,1.0132,0.544,2.5954,medium,0
CUST002746,44,69893.73,753,14879.98,9.61,36,3,1,23972.19,0.2129,477.42,0.082,0.466,0.2129,low,0
CUST002747,55,101431.87,602,30567.56,11.3,60,26,4,104902.01,0.3014,669.2,0.0792,0.347,0.3014,medium,0
CUST002748,46,48792.97,666,60063.36,9.74,36,3,1,12266.25,1.231,1930.75,0.4748,0.318,1.231,medium,0
CUST002749,54,35692.66,572,27227.9,12.33,48,18,0,7683.86,0.7628,721.43,0.2425,0.821,0.7628,high,0
CUST002750,56,40948.81,850,40372.51,7.99,12,32,1,41439.05,0.9859,3511.75,1.0291,0.797,0.9859,low,0
CUST002751,50,40773.87,595,8706.52,10.16,24,13,1,4176.03,0.2135,402.4,0.1184,0.629,0.2135,medium,0
CUST002752,35,30904.32,689,63347.91,9.76,48,0,1,3152.41,2.0498,1599.38,0.621,0.69,2.0498,medium,0
CUST002753,56,81207.27,698,22161.22,8.71,60,17,0,23913.9,0.2729,456.92,0.0675,0.668,0.2729,medium,0
CUST002754,62,55324.19,638,75434.38,9.44,60,30,4,33609.98,1.3635,1582.05,0.3432,0.818,1.3635,medium,0
CUST002755,53,45020.1,673,7118.89,8.94,36,21,1,30997.44,0.1581,226.18,0.0603,0.193,0.1581,medium,0
CUST002756,55,44893.77,746,14176.86,7.12,36,2,3,12810.01,0.3158,438.52,0.1172,0.74,0.3158,low,0
CUST002757,41,34967.55,743,11092.29,10.1,12,18,2,21784.96,0.3172,975.7,0.3348,0.643,0.3172,low,0
CUST002758,23,78905.83,637,21308.45,11.92,60,0,1,63640.73,0.27,473.13,0.072,0.467,0.27,medium,0
CUST002759,39,29562.29,710,117703.4,8.24,84,1,1,34436.05,3.9815,1848.66,0.7504,0.401,3.9815,low,0
CUST002760,30,69680.36,610,53176.53,10.8,36,0,3,18806.12,0.7631,1735.9,0.2989,0.365,0.7631,medium,0
CUST002761,50,42509.98,789,43652.06,8.21,48,9,4,23478.45,1.0269,1069.98,0.302,0.408,1.0269,low,0
CUST002762,64,13037.52,599,47412.02,10.95,60,27,2,15546.52,3.6366,1029.67,0.9477,0.684,3.6366,medium,1
CUST002763,54,52483.06,598,18395.22,11.61,72,8,4,21937.92,0.3505,355.91,0.0814,0.645,0.3505,medium,0
CUST002764,39,20789.3,672,101357.97,8.88,48,5,1,16500.64,4.8755,2516.53,1.4526,0.287,4.8755,medium,0
CUST002765,63,70419.12,850,45681.02,6.08,60,24,4,64803.59,0.6487,884.84,0.1508,0.241,0.6487,low,0
CUST002766,55,77836.5,837,33737.25,5.89,84,28,1,66531.75,0.4334,491.08,0.0757,0.426,0.4334,low,0
CUST002767,64,45059.89,762,64363.64,9.66,72,5,2,7034.46,1.4284,1181.38,0.3146,0.79,1.4284,low,0
CUST002768,27,39498.42,622,29240.61,10.97,60,1,2,37356.83,0.7403,635.32,0.193,0.853,0.7403,medium,0
CUST002769,58,71265.99,743,11447.19,8.08,60,35,4,72076.42,0.1606,232.55,0.0392,0.894,0.1606,low,0
CUST002770,51,115869.84,628,22947.42,11.61,24,20,3,21656.56,0.198,1076.04,0.1114,0.631,0.198,medium,0
CUST002771,31,32656.71,850,31108.69,7.65,24,7,4,3758.99,0.9526,1402.0,0.5152,0.702,0.9526,low,0
CUST002772,42,33425.06,749,42679.82,9.49,84,17,3,3809.56,1.2769,697.34,0.2504,0.855,1.2769,low,0
CUST002773,50,45049.76,747,16396.53,8.8,72,8,0,34741.83,0.364,293.93,0.0783,0.478,0.364,low,0
CUST002774,59,39268.85,519,12156.62,13.19,84,34,4,30157.0,0.3096,222.41,0.068,0.134,0.3096,high,0
CUST002775,54,110573.29,811,27986.38,5.98,60,4,2,68359.66,0.2531,540.79,0.0587,0.149,0.2531,low,0
CUST002776,60,103602.75,667,23247.52,10.95,72,24,1,53431.57,0.2244,441.9,0.0512,0.567,0.2244,medium,0
CUST002777,50,50283.38,670,23644.41,9.83,60,0,1,57997.23,0.4702,500.4,0.1194,0.682,0.4702,medium,0
CUST002778,59,82004.48,692,41253.41,9.36,12,11,0,92337.23,0.5031,3614.56,0.5289,0.768,0.5031,medium,0
CUST002779,43,77973.26,711,15030.51,9.99,60,17,0,17769.27,0.1928,319.28,0.0491,0.582,0.1928,low,0
CUST002780,46,26667.75,691,24276.07,10.72,84,24,0,16996.83,0.9103,412.1,0.1854,0.214,0.9103,medium,0
CUST002781,53,50987.01,678,126771.84,8.46,48,24,4,4698.2,2.4864,3122.32,0.7349,0.201,2.4864,medium,0
CUST002782,52,26940.83,520,32840.77,13.94,60,17,1,13356.34,1.219,763.13,0.3399,0.616,1.219,high,0
CUST002783,54,41382.35,705,38190.03,9.89,84,27,2,30978.53,0.9229,631.83,0.1832,0.486,0.9229,low,0
CUST002784,24,87364.75,559,19263.54,12.08,36,1,4,66074.92,0.2205,640.56,0.088,0.833,0.2205,high,0
CUST002785,34,59453.07,741,100314.92,8.19,72,7,0,57694.5,1.6873,1768.17,0.3569,0.476,1.6873,low,0
CUST002786,64,75362.63,675,15768.01,11.2,24,6,2,32304.95,0.2092,736.38,0.1173,0.637,0.2092,medium,0
CUST002787,50,38027.68,632,39860.46,11.39,12,11,1,30051.89,1.0482,3530.19,1.114,0.546,1.0482,medium,0
CUST002788,36,55030.83,574,20711.81,12.07,72,13,2,19421.41,0.3764,405.67,0.0885,0.365,0.3764,high,0
CUST002789,28,72758.16,708,37842.45,10.76,36,0,2,77918.79,0.5201,1234.62,0.2036,0.908,0.5201,low,0
CUST002790,31,58239.25,810,30996.38,8.61,72,5,0,16203.32,0.5322,552.75,0.1139,0.555,0.5322,low,0
CUST002791,47,41203.96,606,31249.72,12.34,84,17,4,5597.35,0.7584,557.34,0.1623,0.132,0.7584,medium,0
CUST002792,50,16345.1,665,23777.52,10.55,60,1,1,5180.4,1.4547,511.66,0.3756,0.927,1.4547,medium,0
CUST002793,44,26528.85,605,43730.21,11.18,36,8,3,31112.39,1.6484,1435.4,0.6493,0.588,1.6484,medium,0
CUST002794,36,54383.73,688,32331.86,10.7,48,11,3,62369.75,0.5945,830.93,0.1833,0.792,0.5945,medium,0
CUST002795,30,51107.29,779,28971.2,8.26,48,3,3,32296.57,0.5669,710.81,0.1669,0.277,0.5669,low,0
CUST002796,53,25433.03,810,33597.41,6.9,72,10,4,27887.67,1.321,571.19,0.2695,0.669,1.321,low,0
CUST002797,54,37602.88,579,34116.91,11.6,60,13,0,7791.73,0.9073,752.03,0.24,0.805,0.9073,high,0
CUST002798,64,46503.02,805,21860.92,6.81,24,14,1,11686.58,0.4701,976.89,0.2521,0.177,0.4701,low,0
CUST002799,26,33630.16,751,46871.69,8.63,72,2,4,11251.13,1.3937,836.31,0.2984,0.468,1.3937,low,0
CUST002800,35,52885.96,734,26301.67,8.22,84,6,3,45766.02,0.4973,412.83,0.0937,0.43,0.4973,low,0
CUST002801,62,54460.95,773,39151.38,8.26,60,18,0,60441.57,0.7189,798.73,0.176,0.514,0.7189,low,0
CUST002802,61,45425.39,788,6509.95,6.58,12,28,0,19858.65,0.1433,562.03,0.1485,0.906,0.1433,low,0
CUST002803,64,123430.43,543,18467.07,11.42,60,35,0,97801.34,0.1496,405.4,0.0394,0.901,0.1496,high,0
CUST002804,41,48126.45,668,49209.73,11.15,72,15,3,41095.56,1.0225,940.45,0.2345,0.15,1.0225,medium,0
CUST002805,35,30454.03,700,19016.7,10.08,84,7,2,2427.34,0.6244,316.49,0.1247,0.947,0.6244,low,0
CUST002806,30,55983.56,674,28445.96,10.13,36,3,1,52414.5,0.5081,919.61,0.1971,0.124,0.5081,medium,0
CUST002807,62,38274.3,639,31963.93,10.26,72,1,4,33869.32,0.8351,596.36,0.187,0.597,0.8351,medium,0
CUST002808,57,74957.16,632,15974.35,12.03,48,24,3,43372.59,0.2131,420.9,0.0674,0.61,0.2131,medium,0
CUST002809,49,64605.65,677,44280.46,11.32,12,4,2,58700.46,0.6854,3920.19,0.7281,0.878,0.6854,medium,0
CUST002810,24,32610.55,537,19539.58,11.66,84,0,1,27133.83,0.5992,341.38,0.1256,0.932,0.5992,high,0
CUST002811,24,34722.44,673,18359.32,8.76,24,2,3,40546.84,0.5287,836.72,0.2892,0.571,0.5287,medium,0
CUST002812,61,68422.54,656,29445.16,11.1,12,30,3,51755.38,0.4303,2603.79,0.4567,0.378,0.4303,medium,0
CUST002813,47,52624.42,695,26516.5,8.46,36,0,4,12568.57,0.5039,836.57,0.1908,0.309,0.5039,medium,0
CUST002814,41,61683.41,616,62295.89,12.23,36,13,2,13023.18,1.0099,2075.97,0.4039,0.788,1.0099,medium,1
CUST002815,46,44071.04,575,30116.97,11.24,84,4,3,13261.55,0.6834,519.48,0.1414,0.582,0.6834,high,0
CUST002816,63,33421.97,733,101292.06,8.48,60,40,2,15354.63,3.0307,2077.19,0.7458,0.744,3.0307,low,0
CUST002817,50,34407.94,706,9383.39,9.01,36,25,0,13536.95,0.2727,298.43,0.1041,0.138,0.2727,low,0
CUST002818,57,60129.59,609,18492.11,10.79,24,21,2,7400.62,0.3075,860.08,0.1716,0.714,0.3075,medium,0
CUST002819,39,29864.36,738,49236.11,9.58,72,8,4,15207.82,1.6487,901.75,0.3623,0.22,1.6487,low,0
CUST002820,58,49539.39,610,69822.66,9.8,48,15,1,6242.97,1.4094,1764.18,0.4273,0.886,1.4094,medium,0
CUST002821,27,34972.43,507,35420.05,12.98,48,2,4,35108.03,1.0128,949.88,0.3259,0.226,1.0128,high,0
CUST002822,59,29817.52,759,21403.66,8.19,60,29,4,29742.51,0.7178,435.94,0.1754,0.282,0.7178,low,0
CUST002823,40,64322.9,792,13025.77,6.2,36,9,1,35823.62,0.2025,397.45,0.0741,0.653,0.2025,low,0
CUST002824,25,37999.5,673,67678.97,10.64,84,2,4,4154.79,1.781,1146.06,0.3619,0.185,1.781,medium,0
CUST002825,37,36451.13,632,35842.31,9.62,24,2,2,5683.24,0.9833,1647.66,0.5424,0.155,0.9833,medium,0
CUST002826,48,37806.91,692,10604.96,8.67,12,25,0,23015.64,0.2805,925.8,0.2939,0.566,0.2805,medium,0
CUST002827,61,132779.94,572,22180.05,12.57,72,33,2,71267.16,0.167,440.23,0.0398,0.21,0.167,high,0
CUST002828,48,48309.5,833,12150.1,7.27,72,26,0,10348.19,0.2515,208.73,0.0518,0.464,0.2515,low,0
CUST002829,26,119690.78,740,34553.26,8.32,36,1,1,7668.95,0.2887,1087.88,0.1091,0.128,0.2887,low,0
CUST002830,54,31473.93,725,17429.3,8.8,36,21,0,26015.47,0.5538,552.63,0.2107,0.878,0.5538,low,0
CUST002831,28,86681.66,602,25137.22,10.25,84,1,0,44578.05,0.29,420.56,0.0582,0.508,0.29,medium,0
CUST002832,42,38182.29,600,41973.42,12.22,60,4,0,6100.22,1.0993,938.35,0.2949,0.831,1.0993,medium,0
CUST002833,55,62377.28,776,9247.19,6.9,24,8,2,5798.72,0.1482,413.6,0.0796,0.943,0.1482,low,0
CUST002834,30,79132.33,850,20517.13,5.55,24,0,2,38335.49,0.2593,905.18,0.1373,0.657,0.2593,low,0
CUST002835,61,115014.89,658,11808.26,11.11,84,4,0,106031.01,0.1027,202.87,0.0212,0.318,0.1027,medium,0
CUST002836,28,42721.83,763,16270.26,7.32,72,1,2,11054.95,0.3808,279.9,0.0786,0.422,0.3808,low,0
CUST002837,32,37415.77,727,26952.63,8.19,60,4,2,37687.57,0.7204,548.96,0.1761,0.45,0.7204,low,0
CUST002838,41,63772.69,699,35874.26,8.58,48,9,2,47882.05,0.5625,885.6,0.1666,0.464,0.5625,medium,0
CUST002839,54,40354.75,698,15422.4,9.33,24,17,1,36611.31,0.3822,706.91,0.2102,0.72,0.3822,medium,0
CUST002840,49,87535.1,629,52960.86,11.67,72,21,3,67302.91,0.605,1026.33,0.1407,0.837,0.605,medium,0
CUST002841,57,44129.2,696,19990.68,9.99,36,11,4,26154.6,0.453,644.95,0.1754,0.297,0.453,medium,0
CUST002842,43,31032.86,540,14282.72,13.27,48,12,2,30604.15,0.4602,385.09,0.1489,0.578,0.4602,high,0
CUST002843,46,42371.91,696,49327.04,10.96,36,7,4,5070.45,1.1641,1613.97,0.4571,0.879,1.1641,medium,1
CUST002844,52,40111.13,609,11320.51,12.17,36,7,1,20655.94,0.2822,376.92,0.1128,0.594,0.2822,medium,0
CUST002845,50,60841.57,790,57514.83,8.53,36,24,3,33429.25,0.9453,1816.4,0.3583,0.37,0.9453,low,0
CUST002846,59,67472.12,731,74501.48,9.48,72,26,1,62490.84,1.1042,1360.75,0.242,0.849,1.1042,low,0
CUST002847,37,56921.97,731,22192.94,7.84,24,12,3,63316.91,0.3899,1002.11,0.2113,0.228,0.3899,low,0
CUST002848,32,26557.85,625,26755.75,11.42,84,10,3,30369.9,1.0075,464.05,0.2097,0.733,1.0075,medium,0
CUST002849,39,50380.19,834,28247.67,5.96,72,9,3,34299.24,0.5607,467.61,0.1114,0.525,0.5607,low,0
CUST002850,23,83322.97,645,22314.56,10.34,12,1,4,18262.91,0.2678,1965.33,0.283,0.581,0.2678,medium,0
CUST002851,60,26955.61,620,36908.19,11.86,84,34,0,14221.04,1.3692,648.77,0.2888,0.401,1.3692,medium,0
CUST002852,27,49187.86,755,29993.99,7.2,84,4,1,41752.32,0.6098,455.63,0.1112,0.175,0.6098,low,0
CUST002853,35,41831.12,850,25429.31,6.42,48,0,3,35339.07,0.6079,602.12,0.1727,0.759,0.6079,low,0
CUST002854,39,82731.06,647,41182.13,10.67,48,15,4,90128.16,0.4978,1057.79,0.1534,0.116,0.4978,medium,0
CUST002855,39,74429.46,696,6550.59,9.8,12,4,0,87521.8,0.088,575.29,0.0928,0.438,0.088,medium,0
CUST002856,50,49425.1,778,36919.25,7.63,36,20,2,50120.9,0.747,1150.62,0.2794,0.736,0.747,low,0
CUST002857,46,59911.72,542,17461.03,13.69,36,11,3,17127.68,0.2914,594.15,0.119,0.794,0.2914,high,0
CUST002858,59,58989.28,712,55759.33,10.34,60,19,0,17550.27,0.9452,1194.07,0.2429,0.798,0.9452,low,0
CUST002859,27,45927.07,712,27168.8,10.74,12,1,3,39400.52,0.5916,2397.93,0.6265,0.426,0.5916,low,0
CUST002860,61,31441.24,499,34842.94,13.25,72,1,3,26228.82,1.1082,704.05,0.2687,0.568,1.1082,high,0
CUST002861,29,53012.14,630,10183.22,9.5,48,1,1,23982.16,0.1921,255.83,0.0579,0.757,0.1921,medium,0
CUST002862,37,65080.67,658,37576.15,10.54,36,1,0,17824.98,0.5774,1222.03,0.2253,0.297,0.5774,medium,0
CUST002863,64,113416.46,508,17680.89,13.1,48,42,1,130490.98,0.1559,475.21,0.0503,0.333,0.1559,high,0
CUST002864,58,44613.02,796,10078.48,7.72,72,16,0,39599.67,0.2259,175.33,0.0472,0.912,0.2259,low,0
CUST002865,35,117141.45,690,25397.34,8.31,36,8,0,19830.75,0.2168,799.5,0.0819,0.109,0.2168,medium,0
CUST002866,59,44840.77,645,50456.66,11.09,12,1,0,45992.46,1.1252,4461.56,1.194,0.658,1.1252,medium,0
CUST002867,24,30307.96,707,21364.61,8.31,60,1,3,33784.41,0.7049,436.37,0.1728,0.444,0.7049,low,0
CUST002868,26,34788.42,850,34593.82,7.63,60,0,1,13420.5,0.9944,695.33,0.2398,0.204,0.9944,low,0
CUST002869,54,64599.99,771,11466.56,9.27,36,19,4,22629.58,0.1775,366.08,0.068,0.233,0.1775,low,0
CUST002870,26,107853.74,479,16962.16,13.7,72,3,4,127485.86,0.1573,346.8,0.0386,0.182,0.1573,high,0
